6.70000000000000	6.50000000000000
7.27000000000000	8.55000000000000
7.03000000000000	7.78000000000000
7.83000000000000	8.95000000000000
7.20000000000000	8.27000000000000
7.55000000000000	8.51000000000000
7.70000000000000	8.92000000000000
7.07000000000000	8.52000000000000
8.06000000000000	9.12000000000000
8.27000000000000	9.59000000000000
7.45000000000000	8.67000000000000
7.97000000000000	9.26000000000000
7.78000000000000	8.67000000000000
7.53000000000000	8.37000000000000
7.24000000000000	8.98000000000000
7.09000000000000	8.18000000000000
7.19000000000000	8.31000000000000
7.10000000000000	7.55000000000000
7.82000000000000	9.06000000000000
7.58000000000000	8.58000000000000
7.55000000000000	8.47000000000000
6.61000000000000	8.28000000000000
7.21000000000000	7.77000000000000
8.75000000000000	9.72000000000000
7.82000000000000	8.47000000000000
8.55000000000000	9.45000000000000
7.79000000000000	8.61000000000000
8.47000000000000	9.51000000000000
7.03000000000000	8.30000000000000
7.27000000000000	8.06000000000000
7.56000000000000	8.33000000000000
7.65000000000000	8.34000000000000
7.79000000000000	8.37000000000000
8.13000000000000	9.14000000000000
8.13000000000000	8.99000000000000
7.95000000000000	8.75000000000000
8.48000000000000	8.80000000000000
7.06000000000000	7.12000000000000
8.05000000000000	9.90000000000000
7.88000000000000	8.56000000000000
7.27000000000000	7.80000000000000
7.30000000000000	7.29000000000000
6.73000000000000	7.49000000000000
6.71000000000000	7.52000000000000
7.14000000000000	7.83000000000000
7.36000000000000	7.69000000000000
8.09000000000000	9.05000000000000
8.14000000000000	8.92000000000000
7.85000000000000	8.59000000000000
7.73000000000000	8.44000000000000
8.58000000000000	9.64000000000000
8.28000000000000	9.29000000000000
8.42000000000000	9.83000000000000
7.84000000000000	8.01000000000000
7.77000000000000	8.43000000000000
7.44000000000000	8.53000000000000
7.73000000000000	8.53000000000000
7.79000000000000	8.73000000000000
8.45000000000000	9.24000000000000
9.25000000000000	10.6000000000000
8.36000000000000	9.88000000000000
8.62000000000000	9.53000000000000
8.55000000000000	10.1400000000000
9.04000000000000	10.0400000000000
7.83000000000000	8.74000000000000
7.89000000000000	8.30000000000000
6.99000000000000	7.95000000000000
7.13000000000000	8.07000000000000
7.55000000000000	7.94000000000000
7.85000000000000	9.20000000000000
8.44000000000000	9.46000000000000
8.67000000000000	9.63000000000000
7.53000000000000	8.87000000000000
8.20000000000000	9.24000000000000
6.40000000000000	7.18000000000000
6.51000000000000	7.08000000000000
7.91000000000000	8.71000000000000
6.14000000000000	6.04000000000000
7.19000000000000	7.95000000000000
7.26000000000000	7.85000000000000
7.18000000000000	8.11000000000000
8.27000000000000	9.14000000000000
8.65000000000000	9.44000000000000
